time,theta_x,theta_y,theta_z,omega_x,omega_y,omega_z
80.810143000,-39.07178,-17.76783,11.61682,1.45062,-0.49457,-0.78934
80.812957000,-39.06772,-17.76921,11.61649,1.45062,-0.49457,-0.11559
80.815753000,-39.06780,-17.77008,11.61617,-0.02813,-0.31082,-0.11559
80.818529000,-39.06788,-17.77095,11.61585,-0.02813,-0.31082,-0.11559
80.821371000,-39.06796,-17.77183,11.61552,-0.02813,-0.31082,-0.11559
80.824131000,-39.07425,-17.77213,11.61564,-2.26813,-0.10957,0.04191
80.826890000,-39.07644,-17.77243,11.61575,-0.79813,-0.10957,0.04191
80.829599000,-39.07861,-17.77273,11.61587,-0.79813,-0.10957,0.04191
80.832355000,-39.08080,-17.77303,11.61598,-0.79813,-0.10957,0.04191
80.835166000,-39.08270,-17.77418,11.61450,-0.67563,-0.40707,-0.52684
80.837892000,-39.08455,-17.77529,11.61306,-0.67563,-0.40707,-0.52684
80.840626000,-39.08639,-17.77640,11.61163,-0.67563,-0.40707,-0.52684
80.843451000,-39.08830,-17.77755,11.61014,-0.67563,-0.40707,-0.52684
80.846156000,-39.08595,-17.77873,11.60930,0.86437,-0.43332,-0.30809
80.848859000,-39.08363,-17.77989,11.60847,0.86437,-0.43332,-0.30809
80.851683000,-39.08118,-17.78112,11.60760,0.86437,-0.43332,-0.30809
80.854441000,-39.07880,-17.78231,11.60675,0.86437,-0.43332,-0.30809
80.857189000,-39.07847,-17.78310,11.60793,0.12062,-0.28457,0.42691
80.859939000,-39.07814,-17.78387,11.60910,0.12062,-0.28457,0.42691
80.862758000,-39.07780,-17.78468,11.61030,0.12062,-0.28457,0.42691
80.865578000,-39.07746,-17.78548,11.61134,0.12062,-0.28457,0.36566
80.868320000,-39.07985,-17.78616,11.61233,-0.87688,-0.24957,0.36566
80.871149000,-39.08233,-17.78687,11.61337,-0.87688,-0.24957,0.36566
80.873975000,-39.08481,-17.78757,11.61440,-0.87688,-0.24957,0.36566
80.876761000,-39.08726,-17.78837,11.61567,-0.87688,-0.28457,0.45316
80.879534000,-39.09033,-17.78916,11.61692,-1.11313,-0.28457,0.45316
80.882366000,-39.09348,-17.78996,11.61820,-1.11313,-0.28457,0.45316
80.885126000,-39.09655,-17.79074,11.61945,-1.11313,-0.28457,0.45316
80.887955000,-39.09908,-17.79189,11.62014,-0.89438,-0.40707,0.24316
80.890783000,-39.10161,-17.79305,11.62083,-0.89438,-0.40707,0.24316
80.893613000,-39.10414,-17.79420,11.62152,-0.89438,-0.40707,0.24316
80.896367000,-39.10662,-17.79533,11.62219,-0.89438,-0.40707,0.24316
80.899048000,-39.10801,-17.79689,11.62324,-0.51813,-0.58207,0.39191
80.901810000,-39.10943,-17.79848,11.62432,-0.51813,-0.58207,0.39191
80.904629000,-39.11089,-17.80013,11.62542,-0.51813,-0.58207,0.39191
80.907460000,-39.11235,-17.80177,11.62653,-0.51813,-0.58207,0.39191
80.910237000,-39.11224,-17.80217,11.62614,0.04187,-0.14457,-0.14184
80.912976000,-39.11213,-17.80257,11.62575,0.04187,-0.14457,-0.14184
80.915661000,-39.11201,-17.80296,11.62537,0.04187,-0.14457,-0.14184
80.918438000,-39.11190,-17.80336,11.62594,0.04187,-0.14457,0.20816
80.921139000,-39.11449,-17.80380,11.62650,-0.95563,-0.16207,0.20816
80.923878000,-39.11710,-17.80424,11.62707,-0.95563,-0.16207,0.20816
80.926710000,-39.11980,-17.80470,11.62766,-0.95563,-0.16207,0.20816
80.929476000,-39.11625,-17.80672,11.62775,1.28437,-0.73082,0.03316
80.932265000,-39.11691,-17.80876,11.62784,-0.23813,-0.73082,0.03316
80.935092000,-39.11758,-17.81082,11.62794,-0.23813,-0.73082,0.03316
80.937833000,-39.11824,-17.81284,11.62803,-0.23813,-0.73082,0.03316
80.940593000,-39.12180,-17.81340,11.62848,-1.29688,-0.20582,0.16441
80.943333000,-39.12535,-17.81396,11.62893,-1.29688,-0.20582,0.16441
80.946106000,-39.12894,-17.81453,11.62939,-1.29688,-0.20582,0.16441
80.948792000,-39.13245,-17.81509,11.62983,-1.29688,-0.20582,0.16441
80.951521000,-39.13578,-17.81591,11.62866,-1.22688,-0.30207,-0.43059
80.954428000,-39.13934,-17.81679,11.62741,-1.22688,-0.30207,-0.43059
80.957173000,-39.14271,-17.81762,11.62623,-1.22688,-0.30207,-0.43059
80.959928000,-39.14609,-17.81845,11.62504,-1.22688,-0.30207,-0.43059
80.962725000,-39.14798,-17.81915,11.62482,-0.67563,-0.24957,-0.08059
80.965518000,-39.14986,-17.81984,11.62459,-0.67563,-0.24957,-0.08059
80.968319000,-39.15175,-17.82054,11.62437,-0.67563,-0.24957,-0.08059
80.971086000,-39.15363,-17.82124,11.62419,-0.67563,-0.24957,-0.06309
80.973856000,-39.15347,-17.82161,11.62402,0.05937,-0.13582,-0.06309
80.976634000,-39.15330,-17.82199,11.62384,0.05937,-0.13582,-0.06309
80.979415000,-39.15314,-17.82236,11.62367,0.05937,-0.13582,-0.06309
80.982266000,-39.15541,-17.82205,11.62361,-0.79813,0.10918,-0.01934
80.985080000,-39.15767,-17.82174,11.62356,-0.79813,0.10918,-0.01934
80.987843000,-39.15986,-17.82145,11.62351,-0.79813,0.10918,-0.01934
80.990612000,-39.16208,-17.82114,11.62345,-0.79813,0.10918,-0.01934
80.993391000,-39.16460,-17.82082,11.62309,-0.91188,0.11793,-0.13309
80.996157000,-39.16714,-17.82049,11.62271,-0.91188,0.11793,-0.13309
80.998916000,-39.16964,-17.82016,11.62235,-0.91188,0.11793,-0.13309
81.001685000,-39.17218,-17.81984,11.62198,-0.91188,0.11793,-0.13309
81.004449000,-39.17038,-17.82062,11.62173,0.65437,-0.28457,-0.08934
81.007328000,-39.16849,-17.82144,11.62148,0.65437,-0.28457,-0.08934
81.010090000,-39.16668,-17.82223,11.62123,0.65437,-0.28457,-0.08934
81.012840000,-39.16488,-17.82301,11.61947,0.65437,-0.28457,-0.64059
81.015548000,-39.16382,-17.82442,11.61773,0.39187,-0.52082,-0.64059
81.018295000,-39.16275,-17.82584,11.61599,0.39187,-0.52082,-0.64059
81.021153000,-39.16164,-17.82732,11.61417,0.39187,-0.52082,-0.64059
81.023916000,-39.16054,-17.82819,11.61482,0.39187,-0.31082,0.23441
81.026684000,-39.16105,-17.82904,11.61547,-0.18563,-0.31082,0.23441
81.029469000,-39.16157,-17.82991,11.61612,-0.18563,-0.31082,0.23441
81.032372000,-39.16211,-17.83081,11.61680,-0.18563,-0.31082,0.23441
81.035134000,-39.16563,-17.83058,11.61755,-1.27063,0.08293,0.26941
81.037934000,-39.16919,-17.83035,11.61830,-1.27063,0.08293,0.26941
81.040802000,-39.17282,-17.83011,11.61907,-1.27063,0.08293,0.26941
81.043643000,-39.17643,-17.82988,11.61984,-1.27063,0.08293,0.26941
81.046415000,-39.18396,-17.82923,11.62171,-2.70563,0.23168,0.67191
81.049167000,-39.19137,-17.82860,11.62355,-2.70563,0.23168,0.67191
81.051991000,-39.19901,-17.82794,11.62544,-2.70563,0.23168,0.67191
81.054786000,-39.20660,-17.82729,11.62733,-2.70563,0.23168,0.67191
81.057518000,-39.20804,-17.82738,11.62869,-0.52688,-0.03082,0.49691
81.060282000,-39.20949,-17.82746,11.63005,-0.52688,-0.03082,0.49691
81.063095000,-39.21098,-17.82755,11.63145,-0.52688,-0.03082,0.49691
81.065975000,-39.21247,-17.82662,11.63132,-0.52688,0.32793,-0.04559
81.068748000,-39.21544,-17.82569,11.63119,-1.05188,0.32793,-0.04559
81.071529000,-39.21835,-17.82478,11.63107,-1.05188,0.32793,-0.04559
81.074351000,-39.22133,-17.82385,11.63094,-1.05188,0.32793,-0.04559
81.077136000,-39.22587,-17.82444,11.63243,-1.64688,-0.21457,0.54066
81.079898000,-39.23045,-17.82504,11.63393,-1.64688,-0.21457,0.54066
81.082734000,-39.23511,-17.82565,11.63546,-1.64688,-0.21457,0.54066
81.085542000,-39.23973,-17.82625,11.63698,-1.64688,-0.21457,0.54066
81.088383000,-39.24870,-17.82609,11.63943,-3.16063,0.05668,0.86441
81.091156000,-39.25751,-17.82593,11.64184,-3.16063,0.05668,0.86441
81.093961000,-39.26633,-17.82578,11.64425,-3.16063,0.05668,0.86441
81.096680000,-39.27480,-17.82562,11.64657,-3.16063,0.05668,0.86441
81.099303000,-39.28162,-17.82547,11.65009,-2.55688,0.05668,1.31941
81.102014000,-39.28853,-17.82532,11.65366,-2.55688,0.05668,1.31941
81.104660000,-39.29530,-17.82517,11.65715,-2.55688,0.05668,1.31941
81.107461000,-39.30248,-17.82501,11.66085,-2.55688,0.05668,1.31941
81.110206000,-39.30349,-17.82615,11.66489,-0.36938,-0.41582,1.47691
81.112991000,-39.30452,-17.82730,11.66900,-0.36938,-0.41582,1.47691
81.115694000,-39.30553,-17.82843,11.67301,-0.36938,-0.41582,1.47691
81.118524000,-39.30657,-17.82950,11.67243,-0.36938,-0.38082,-0.20309
81.121359000,-39.30508,-17.83058,11.67186,0.52312,-0.38082,-0.20309
81.124136000,-39.30363,-17.83164,11.67129,0.52312,-0.38082,-0.20309
81.126864000,-39.30220,-17.83268,11.67074,0.52312,-0.38082,-0.20309
81.129617000,-39.29953,-17.83296,11.66594,0.96937,-0.10082,-1.74309
81.132374000,-39.29688,-17.83323,11.66116,0.96937,-0.10082,-1.74309
81.135102000,-39.29422,-17.83351,11.65639,0.96937,-0.10082,-1.74309
81.137842000,-39.29156,-17.83379,11.65161,0.96937,-0.10082,-1.74309
81.140597000,-39.28873,-17.83438,11.64858,1.03062,-0.21457,-1.10434
81.143315000,-39.28592,-17.83496,11.64557,1.03062,-0.21457,-1.10434
81.146034000,-39.28313,-17.83554,11.64258,1.03062,-0.21457,-1.10434
81.148806000,-39.28028,-17.83614,11.63953,1.03062,-0.21457,-1.10434
81.151636000,-39.28313,-17.83637,11.64066,-1.00813,-0.08332,0.40066
81.154407000,-39.28594,-17.83661,11.64178,-1.00813,-0.08332,0.40066
81.157198000,-39.28872,-17.83684,11.64288,-1.00813,-0.08332,0.40066
81.159948000,-39.29151,-17.83707,11.64399,-1.00813,-0.08332,0.40066
81.162712000,-39.29300,-17.83720,11.64257,-0.53563,-0.04832,-0.50934
81.165479000,-39.29447,-17.83734,11.64117,-0.53563,-0.04832,-0.50934
81.168306000,-39.29598,-17.83747,11.63973,-0.53563,-0.04832,-0.50934
81.171026000,-39.29745,-17.83760,11.64131,-0.53563,-0.04832,0.57566
81.173802000,-39.30199,-17.83704,11.64290,-1.64688,0.20543,0.57566
81.176645000,-39.30667,-17.83645,11.64453,-1.64688,0.20543,0.57566
81.179473000,-39.31133,-17.83587,11.64616,-1.64688,0.20543,0.57566
81.182269000,-39.31229,-17.83669,11.64818,-0.34313,-0.29332,0.72441
81.185034000,-39.31324,-17.83751,11.65020,-0.34313,-0.29332,0.72441
81.187818000,-39.31419,-17.83832,11.65220,-0.34313,-0.29332,0.72441
81.190650000,-39.31516,-17.83915,11.65425,-0.34313,-0.29332,0.72441
81.193430000,-39.31424,-17.84096,11.65537,0.33062,-0.65207,0.40066
81.196280000,-39.31330,-17.84282,11.65651,0.33062,-0.65207,0.40066
81.199004000,-39.31240,-17.84460,11.65761,0.33062,-0.65207,0.40066
81.201858000,-39.31145,-17.84646,11.65875,0.33062,-0.65207,0.40066
81.204631000,-39.31276,-17.84701,11.65952,-0.47438,-0.19707,0.27816
81.207465000,-39.31411,-17.84757,11.66030,-0.47438,-0.19707,0.27816
81.210306000,-39.31545,-17.84813,11.66109,-0.47438,-0.19707,0.27816
81.213164000,-39.31680,-17.84869,11.66079,-0.47438,-0.19707,-0.10684
81.215973000,-39.31898,-17.84846,11.66049,-0.78063,0.08293,-0.10684
81.218784000,-39.32120,-17.84822,11.66019,-0.78063,0.08293,-0.10684
81.221493000,-39.32332,-17.84800,11.65990,-0.78063,0.08293,-0.10684
81.224280000,-39.33074,-17.84755,11.66133,-2.66188,0.16168,0.51441
81.227056000,-39.33809,-17.84710,11.66275,-2.66188,0.16168,0.51441
81.229845000,-39.34555,-17.84665,11.66419,-2.66188,0.16168,0.51441
81.232599000,-39.35284,-17.84620,11.66560,-2.66188,0.16168,0.51441
81.235417000,-39.36044,-17.84562,11.66806,-2.69688,0.20543,0.87316
81.238295000,-39.36819,-17.84503,11.67057,-2.69688,0.20543,0.87316
81.241105000,-39.37577,-17.84446,11.67303,-2.69688,0.20543,0.87316
81.243868000,-39.38326,-17.84389,11.67545,-2.69688,0.20543,0.87316
81.246700000,-39.38601,-17.84548,11.67891,-0.97313,-0.56457,1.22316
81.249477000,-39.38870,-17.84704,11.68229,-0.97313,-0.56457,1.22316
81.252244000,-39.39141,-17.84861,11.68569,-0.97313,-0.56457,1.22316
81.255031000,-39.39410,-17.85018,11.68576,-0.97313,-0.56457,0.02441
81.257854000,-39.39738,-17.84987,11.68583,-1.15688,0.10918,0.02441
81.260629000,-39.40057,-17.84957,11.68589,-1.15688,0.10918,0.02441
81.263485000,-39.40388,-17.84926,11.68596,-1.15688,0.10918,0.02441
81.266247000,-39.40724,-17.84852,11.68530,-1.20938,0.26668,-0.23809
81.268944000,-39.41048,-17.84780,11.68466,-1.20938,0.26668,-0.23809
81.271602000,-39.41371,-17.84709,11.68403,-1.20938,0.26668,-0.23809
81.274199000,-39.41685,-17.84640,11.68341,-1.20938,0.26668,-0.23809
81.276866000,-39.42191,-17.84587,11.68534,-1.90063,0.19668,0.72441
81.279583000,-39.42707,-17.84534,11.68731,-1.90063,0.19668,0.72441
81.282341000,-39.43229,-17.84480,11.68929,-1.90063,0.19668,0.72441
81.285132000,-39.43756,-17.84425,11.69130,-1.90063,0.19668,0.72441
81.287982000,-39.43922,-17.84459,11.69335,-0.57938,-0.11832,0.71566
81.290802000,-39.44086,-17.84492,11.69537,-0.57938,-0.11832,0.71566
81.293666000,-39.44252,-17.84526,11.69742,-0.57938,-0.11832,0.71566
81.296467000,-39.44414,-17.84559,11.69942,-0.57938,-0.11832,0.71566
81.299301000,-39.44409,-17.84538,11.69850,0.01562,0.07418,-0.32559
81.302159000,-39.44405,-17.84517,11.69757,0.01562,0.07418,-0.32559
81.304995000,-39.44400,-17.84496,11.69665,0.01562,0.07418,-0.32559
81.307782000,-39.44396,-17.84476,11.69625,0.01562,0.07418,-0.14184
81.310563000,-39.43917,-17.84641,11.69586,1.73062,-0.59957,-0.14184
81.313349000,-39.43435,-17.84808,11.69546,1.73062,-0.59957,-0.14184
81.316276000,-39.42929,-17.84984,11.69505,1.73062,-0.59957,-0.14184
81.319022000,-39.43036,-17.84956,11.69618,-0.38688,0.10043,0.40941
81.321741000,-39.43141,-17.84929,11.69729,-0.38688,0.10043,0.40941
81.324435000,-39.43245,-17.84902,11.69839,-0.38688,0.10043,0.40941
81.327202000,-39.43352,-17.84874,11.69952,-0.38688,0.10043,0.40941
81.330045000,-39.43604,-17.84748,11.69981,-0.88563,0.44168,0.10316
81.332830000,-39.43850,-17.84625,11.70010,-0.88563,0.44168,0.10316
81.335671000,-39.44101,-17.84500,11.70039,-0.88563,0.44168,0.10316
81.338547000,-39.44356,-17.84373,11.70069,-0.88563,0.44168,0.10316
81.341397000,-39.44920,-17.84347,11.70298,-1.97938,0.09168,0.80316
81.344213000,-39.45477,-17.84321,11.70524,-1.97938,0.09168,0.80316
81.347070000,-39.46042,-17.84295,11.70753,-1.97938,0.09168,0.80316
81.349794000,-39.46584,-17.84270,11.70815,-1.97938,0.09168,0.22566
81.352556000,-39.46643,-17.84317,11.70877,-0.21188,-0.17082,0.22566
81.355319000,-39.46701,-17.84364,11.70939,-0.21188,-0.17082,0.22566
81.358188000,-39.46762,-17.84413,11.71004,-0.21188,-0.17082,0.22566
81.361031000,-39.46546,-17.84521,11.71078,0.75937,-0.38082,0.26066
81.363819000,-39.46334,-17.84627,11.71151,0.75937,-0.38082,0.26066
81.366671000,-39.46118,-17.84735,11.71225,0.75937,-0.38082,0.26066
81.369441000,-39.45906,-17.84842,11.71298,0.75937,-0.38082,0.26066
81.372324000,-39.45905,-17.84898,11.71207,0.00687,-0.19707,-0.31684
81.375122000,-39.45903,-17.84953,11.71118,0.00687,-0.19707,-0.31684
81.377968000,-39.45901,-17.85009,11.71028,0.00687,-0.19707,-0.31684
81.380688000,-39.45899,-17.85063,11.70941,0.00687,-0.19707,-0.31684
81.383441000,-39.46138,-17.85033,11.70868,-0.86813,0.10918,-0.26434
81.386246000,-39.46379,-17.85003,11.70795,-0.86813,0.10918,-0.26434
81.389106000,-39.46627,-17.84972,11.70720,-0.86813,0.10918,-0.26434
81.391822000,-39.46865,-17.84942,11.70630,-0.86813,0.10918,-0.32559
81.394581000,-39.46865,-17.84993,11.70541,-0.00188,-0.18832,-0.32559
81.397426000,-39.46866,-17.85047,11.70448,-0.00188,-0.18832,-0.32559
81.400201000,-39.46866,-17.85100,11.70358,-0.00188,-0.18832,-0.32559
81.402972000,-39.47293,-17.85072,11.70531,-1.55063,0.10043,0.62816
81.405775000,-39.47728,-17.85044,11.70707,-1.55063,0.10043,0.62816
81.408614000,-39.48167,-17.85015,11.70885,-1.55063,0.10043,0.62816
81.411462000,-39.48609,-17.84987,11.71064,-1.55063,0.10043,0.62816
81.414311000,-39.48605,-17.85108,11.71278,0.01562,-0.42457,0.75066
81.417159000,-39.48600,-17.85228,11.71491,0.01562,-0.42457,0.75066
81.419865000,-39.48596,-17.85344,11.71695,0.01562,-0.42457,0.75066
81.422628000,-39.48592,-17.85460,11.71902,0.01562,-0.42457,0.75066
81.425472000,-39.48562,-17.85564,11.72097,0.10312,-0.36332,0.68941
81.428306000,-39.48533,-17.85667,11.72293,0.10312,-0.36332,0.68941
81.431081000,-39.48504,-17.85768,11.72485,0.10312,-0.36332,0.68941
81.433849000,-39.48476,-17.85868,11.72513,0.10312,-0.36332,0.10316
81.436705000,-39.49178,-17.85837,11.72543,-2.46063,0.10918,0.10316
81.439547000,-39.49877,-17.85806,11.72572,-2.46063,0.10918,0.10316
81.442261000,-39.50549,-17.85776,11.72600,-2.46063,0.10918,0.10316
81.445026000,-39.50610,-17.85940,11.72516,-0.22063,-0.59957,-0.30809
81.447812000,-39.50559,-17.86108,11.72430,0.18187,-0.59957,-0.30809
81.450642000,-39.50507,-17.86277,11.72343,0.18187,-0.59957,-0.30809
81.453480000,-39.50456,-17.86448,11.72255,0.18187,-0.59957,-0.30809
81.456318000,-39.50335,-17.86551,11.72292,0.42687,-0.36332,0.12941
81.459157000,-39.50214,-17.86654,11.72329,0.42687,-0.36332,0.12941
81.461954000,-39.50094,-17.86755,11.72365,0.42687,-0.36332,0.12941
81.464770000,-39.49973,-17.86858,11.72401,0.42687,-0.36332,0.12941
81.467524000,-39.50294,-17.86915,11.72425,-1.16563,-0.20582,0.08566
81.470313000,-39.50618,-17.86972,11.72449,-1.16563,-0.20582,0.08566
81.473163000,-39.50950,-17.87030,11.72473,-1.16563,-0.20582,0.08566
81.476018000,-39.51277,-17.87088,11.72637,-1.16563,-0.20582,0.58441
81.478853000,-39.51724,-17.87168,11.72805,-1.55063,-0.27582,0.58441
81.481687000,-39.52163,-17.87246,11.72971,-1.55063,-0.27582,0.58441
81.484516000,-39.52602,-17.87324,11.73136,-1.55063,-0.27582,0.58441
81.487353000,-39.52927,-17.87397,11.73284,-1.14813,-0.25832,0.52316
81.490188000,-39.53252,-17.87470,11.73433,-1.14813,-0.25832,0.52316
81.492961000,-39.53572,-17.87542,11.73579,-1.14813,-0.25832,0.52316
81.495648000,-39.53881,-17.87612,11.73719,-1.14813,-0.25832,0.52316
81.498426000,-39.53838,-17.87666,11.73632,0.15562,-0.19707,-0.31684
81.501140000,-39.53796,-17.87720,11.73545,0.15562,-0.19707,-0.31684
81.504001000,-39.53751,-17.87776,11.73455,0.15562,-0.19707,-0.31684
81.506802000,-39.53708,-17.87831,11.73367,0.15562,-0.19707,-0.31684
81.509626000,-39.53331,-17.87993,11.73349,1.33687,-0.57332,-0.06309
81.512462000,-39.52951,-17.88155,11.73331,1.33687,-0.57332,-0.06309
81.515227000,-39.52580,-17.88315,11.73313,1.33687,-0.57332,-0.06309
81.518008000,-39.52211,-17.88473,11.73093,1.33687,-0.57332,-0.79809
81.520840000,-39.52273,-17.88452,11.72867,-0.22063,0.07418,-0.79809
81.523628000,-39.52335,-17.88431,11.72644,-0.22063,0.07418,-0.79809
81.526486000,-39.52398,-17.88410,11.72416,-0.22063,0.07418,-0.79809
81.529261000,-39.52510,-17.88355,11.72303,-0.40438,0.19668,-0.40434
81.532026000,-39.52621,-17.88301,11.72192,-0.40438,0.19668,-0.40434
81.534875000,-39.52737,-17.88245,11.72077,-0.40438,0.19668,-0.40434
81.537727000,-39.52852,-17.88189,11.71962,-0.40438,0.19668,-0.40434
81.540552000,-39.52544,-17.88332,11.71959,1.08312,-0.50332,-0.01059
81.543283000,-39.52249,-17.88470,11.71956,1.08312,-0.50332,-0.01059
81.545991000,-39.51955,-17.88606,11.71953,1.08312,-0.50332,-0.01059
81.548746000,-39.51659,-17.88744,11.71950,1.08312,-0.50332,-0.01059
81.551469000,-39.51994,-17.88836,11.72216,-1.22688,-0.33707,0.96941
81.554233000,-39.52333,-17.88929,11.72483,-1.22688,-0.33707,0.96941
81.557009000,-39.52672,-17.89022,11.72751,-1.22688,-0.33707,0.96941
81.559761000,-39.53009,-17.89115,11.73018,-1.22688,-0.33707,0.96941
81.562617000,-39.53275,-17.89174,11.73132,-0.92938,-0.20582,0.40066
81.565490000,-39.53542,-17.89233,11.73247,-0.92938,-0.20582,0.40066
81.568325000,-39.53805,-17.89291,11.73361,-0.92938,-0.20582,0.40066
81.571166000,-39.54069,-17.89342,11.73335,-0.92938,-0.17957,-0.08934
81.574015000,-39.54261,-17.89393,11.73310,-0.67563,-0.17957,-0.08934
81.576866000,-39.54454,-17.89444,11.73284,-0.67563,-0.17957,-0.08934
81.579628000,-39.54641,-17.89494,11.73260,-0.67563,-0.17957,-0.08934
81.582383000,-39.54380,-17.89629,11.73235,0.95187,-0.49457,-0.08934
81.585171000,-39.54115,-17.89767,11.73210,0.95187,-0.49457,-0.08934
81.588027000,-39.53844,-17.89908,11.73185,0.95187,-0.49457,-0.08934
81.590870000,-39.53573,-17.90049,11.73159,0.95187,-0.49457,-0.08934
81.593716000,-39.53310,-17.90130,11.73129,0.92562,-0.28457,-0.10684
81.596541000,-39.53047,-17.90211,11.73098,0.92562,-0.28457,-0.10684
81.599281000,-39.52793,-17.90289,11.73069,0.92562,-0.28457,-0.10684
81.601996000,-39.52542,-17.90366,11.73033,0.92562,-0.28457,-0.13309
81.604744000,-39.52846,-17.90343,11.72997,-1.11313,0.08293,-0.13309
81.607465000,-39.53150,-17.90321,11.72960,-1.11313,0.08293,-0.13309
81.610213000,-39.53454,-17.90298,11.72924,-1.11313,0.08293,-0.13309
81.612987000,-39.53763,-17.90336,11.73098,-1.11313,-0.13582,0.62816
81.615780000,-39.54455,-17.90374,11.73274,-2.47813,-0.13582,0.62816
81.618526000,-39.55135,-17.90411,11.73446,-2.47813,-0.13582,0.62816
81.621295000,-39.55821,-17.90448,11.73620,-2.47813,-0.13582,0.62816
81.624136000,-39.56130,-17.90492,11.73773,-1.08688,-0.15332,0.54066
81.626982000,-39.56439,-17.90536,11.73927,-1.08688,-0.15332,0.54066
81.629748000,-39.56741,-17.90578,11.74078,-1.08688,-0.15332,0.54066
81.632526000,-39.57042,-17.90620,11.74227,-1.08688,-0.15332,0.54066
81.635349000,-39.57600,-17.90590,11.74481,-1.97938,0.10918,0.89941
81.638204000,-39.58164,-17.90559,11.74737,-1.97938,0.10918,0.89941
81.640969000,-39.58714,-17.90528,11.74987,-1.97938,0.10918,0.89941
81.643733000,-39.59259,-17.90498,11.75235,-1.97938,0.10918,0.89941
81.646554000,-39.59972,-17.90512,11.75394,-2.53063,-0.04832,0.56691
81.649305000,-39.60668,-17.90525,11.75550,-2.53063,-0.04832,0.56691
81.652088000,-39.61372,-17.90539,11.75708,-2.53063,-0.04832,0.56691
81.654862000,-39.62078,-17.90552,11.75632,-2.53063,-0.04832,-0.27309
81.657632000,-39.62213,-17.90536,11.75557,-0.49188,0.05668,-0.27309
81.660467000,-39.62353,-17.90520,11.75479,-0.49188,0.05668,-0.27309
81.663300000,-39.62492,-17.90504,11.75402,-0.49188,0.05668,-0.27309
81.666135000,-39.62245,-17.90625,11.75382,0.87312,-0.42457,-0.07184
81.668969000,-39.61997,-17.90745,11.75361,0.87312,-0.42457,-0.07184
81.671821000,-39.61749,-17.90866,11.75341,0.87312,-0.42457,-0.07184
81.674638000,-39.61502,-17.90986,11.75320,0.87312,-0.42457,-0.07184
81.677416000,-39.61852,-17.90960,11.75413,-1.25313,0.09168,0.33066
81.680187000,-39.62197,-17.90935,11.75504,-1.25313,0.09168,0.33066
81.682926000,-39.62542,-17.90910,11.75595,-1.25313,0.09168,0.33066
